lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_std_3,trend_index,scenario_drift,target_carbon_tco2
448.187,457.608,458.824,456.428,454.904,5.85331,21,0,458.916
458.916,448.187,457.608,458.824,447.699,11.4684,22,0,435.995
435.995,458.916,448.187,457.608,450.542,12.6462,23,0,456.715
179.067,197.75,169.222,179.948,178.627,19.3457,4,0,159.066
159.066,179.067,197.75,169.222,171.82,11.0792,5,0,177.326
177.326,159.066,179.067,197.75,167.248,9.27667,6,0,165.351
165.351,177.326,159.066,179.067,173.314,6.89591,7,0,177.264
177.264,165.351,177.326,159.066,170.87,6.00438,8,0,169.995
169.995,177.264,165.351,177.326,169.067,8.69889,9,0,159.941
159.941,169.995,177.264,165.351,169.153,8.8217,10,0,177.524
177.524,159.941,169.995,177.264,170.903,9.56166,11,0,175.244
175.244,177.524,159.941,169.995,172.31,7.147,12,0,164.163
164.163,175.244,177.524,159.941,170.679,5.792,13,0,172.629
172.629,164.163,175.244,177.524,172.332,8.02477,14,0,180.205
180.205,172.629,164.163,175.244,175.589,4.04989,15,0,173.935
173.935,180.205,172.629,164.163,175.809,3.82077,16,0,173.286
173.286,173.935,180.205,172.629,173.715,0.371209,17,0,173.923
173.923,173.286,173.935,180.205,169.715,6.74393,18,0,161.937
161.937,173.923,173.286,173.935,161.765,12.2449,19,0,149.435
149.435,161.937,173.923,173.286,159.417,8.99047,20,0,166.878
166.878,149.435,161.937,173.923,154.827,10.4564,21,0,148.166
148.166,166.878,149.435,161.937,157.319,9.36264,22,0,156.913
156.913,148.166,166.878,149.435,152.663,4.37865,23,0,152.909
301.835,304.021,289.16,274.181,303.247,1.22479,4,0,303.886
303.886,301.835,304.021,289.16,300.146,4.81233,5,0,294.717
294.717,303.886,301.835,304.021,290.059,16.6515,6,0,271.575
271.575,294.717,303.886,301.835,270.554,24.6887,7,0,245.371
245.371,271.575,294.717,303.886,253.591,15.5934,8,0,243.827
243.827,245.371,271.575,294.717,244.45,0.81395,9,0,244.151
244.151,243.827,245.371,271.575,266.63,39.2148,10,0,311.911
311.911,244.151,243.827,245.371,290.784,40.4441,11,0,316.289
316.289,311.911,244.151,243.827,321.061,12.2535,12,0,334.982
334.982,316.289,311.911,244.151,338.279,23.8097,13,0,363.565
363.565,334.982,316.289,311.911,348.456,14.3614,14,0,346.82
346.82,363.565,334.982,316.289,354.11,8.57965,15,0,351.946
351.946,346.82,363.565,334.982,345.097,7.85389,16,0,336.524
336.524,351.946,346.82,363.565,345.043,7.83676,17,0,346.659
346.659,336.524,351.946,346.82,337.83,8.25421,18,0,330.306
330.306,346.659,336.524,351.946,331.105,15.17,19,0,316.351
316.351,330.306,346.659,336.524,319.044,10.1864,20,0,310.475
310.475,316.351,330.306,346.659,306.019,13.1399,21,0,291.23
291.23,310.475,316.351,330.306,298.392,10.5237,22,0,293.472
293.472,291.23,310.475,316.351,300.292,13.7995,23,0,316.174
393.555,391.427,370.704,382.06,393.327,1.79681,4,0,394.999
394.999,393.555,391.427,370.704,394.472,0.797248,5,0,394.862
394.862,394.999,393.555,391.427,396.356,2.46982,6,0,399.207
399.207,394.862,394.999,393.555,393.867,5.90116,7,0,387.531
387.531,399.207,394.862,394.999,389.769,8.54115,8,0,382.57
382.57,387.531,399.207,394.862,408.028,39.8753,9,0,453.983
453.983,382.57,387.531,399.207,433.963,44.8675,10,0,465.335
465.335,453.983,382.57,387.531,459.559,5.67843,11,0,459.361
459.361,465.335,453.983,382.57,461.406,3.4028,12,0,459.524
459.524,459.361,465.335,453.983,462.018,4.4613,13,0,467.168
467.168,459.524,459.361,465.335,465.699,5.58703,14,0,470.404
470.404,467.168,459.524,459.361,469.557,2.0972,15,0,471.097
471.097,470.404,467.168,459.524,476.665,10.2487,16,0,488.492
488.492,471.097,470.404,467.168,474.312,12.8778,17,0,463.345
463.345,488.492,471.097,470.404,475.798,12.5751,18,0,475.558
475.558,463.345,488.492,471.097,467.065,7.3736,19,0,462.293
462.293,475.558,463.345,488.492,462.491,12.9684,20,0,449.623
449.623,462.293,475.558,463.345,457.366,6.78782,21,0,460.181
460.181,449.623,462.293,475.558,456.571,6.01815,22,0,459.907
459.907,460.181,449.623,462.293,464.546,7.79861,23,0,473.55
255.03,248.411,255.847,246.05,251.615,3.31469,4,0,251.403
251.403,255.03,248.411,255.847,248.173,8.92181,5,0,238.086
238.086,251.403,255.03,248.411,245.393,6.75257,6,0,246.69
246.69,238.086,251.403,255.03,240.938,4.98123,7,0,238.039
238.039,246.69,238.086,251.403,240.44,5.46076,8,0,236.592
236.592,238.039,246.69,238.086,238.297,1.84851,9,0,240.262
240.262,236.592,238.039,246.69,241.781,6.09321,10,0,248.49
248.49,240.262,236.592,238.039,241.028,7.11016,11,0,234.332
234.332,248.49,240.262,236.592,241.712,7.09817,12,0,242.312
242.312,234.332,248.49,240.262,239.804,4.74368,13,0,242.766
242.766,242.312,234.332,248.49,243.379,1.47163,14,0,245.058
245.058,242.766,242.312,234.332,245.242,2.57261,15,0,247.902
247.902,245.058,242.766,242.312,247.622,2.43605,16,0,249.906
249.906,247.902,245.058,242.766,250.312,2.63784,17,0,253.13
253.13,249.906,247.902,245.058,249.979,3.11442,18,0,246.902
246.902,253.13,249.906,247.902,243.937,10.9795,19,0,231.78
231.78,246.902,253.13,249.906,242.079,8.925,20,0,247.554
247.554,231.78,246.902,253.13,240.969,8.20338,21,0,243.575
243.575,247.554,231.78,246.902,240.299,9.33388,22,0,229.769
229.769,243.575,247.554,231.78,240.976,10.1598,23,0,249.584
246.684,252.443,245.402,235.012,256.652,12.6105,4,0,270.829
270.829,246.684,252.443,245.402,260.455,12.4256,5,0,263.853
263.853,270.829,246.684,252.443,268.655,4.1646,6,0,271.283
271.283,263.853,270.829,246.684,267.422,3.72344,7,0,267.129
267.129,271.283,263.853,270.829,266.379,5.31822,8,0,260.726
260.726,267.129,271.283,263.853,267.756,7.36272,9,0,275.411
275.411,260.726,267.129,271.283,270.918,8.84667,10,0,276.615
276.615,275.411,260.726,267.129,279.85,6.67268,11,0,287.524
287.524,276.615,275.411,260.726,287.5,10.8734,12,0,298.362
298.362,287.524,276.615,275.411,304.024,19.9443,13,0,326.188
326.188,298.362,287.524,276.615,314.267,14.3343,14,0,318.251
318.251,326.188,298.362,287.524,324.521,5.62515,15,0,329.125
329.125,318.251,326.188,298.362,324.301,5.53965,16,0,325.528
325.528,329.125,318.251,326.188,332.041,8.36245,17,0,341.471
341.471,325.528,329.125,318.251,332.072,8.34647,18,0,329.217
329.217,341.471,325.528,329.125,333.007,7.34417,19,0,328.331
328.331,329.217,341.471,325.528,328.578,0.557894,20,0,328.187
328.187,328.331,329.217,341.471,331.021,4.78419,21,0,336.545
336.545,328.187,328.331,329.217,332.839,4.25841,22,0,333.786
333.786,336.545,328.187,328.331,335.805,1.76916,23,0,337.084
295.914,277.97,281.891,262.525,285.444,9.33944,4,0,282.449
282.449,295.914,277.97,281.891,282.27,13.7341,5,0,268.447
268.447,282.449,295.914,277.97,279.301,9.6716,6,0,287.006
287.006,268.447,282.449,295.914,285.68,16.6099,7,0,301.588
301.588,287.006,268.447,282.449,294.021,7.30648,8,0,293.471
293.471,301.588,287.006,268.447,294.369,6.81438,9,0,288.048
288.048,293.471,301.588,287.006,293.759,5.86029,10,0,299.758
299.758,288.048,293.471,301.588,299.79,11.758,11,0,311.564
311.564,299.758,288.048,293.471,307.363,6.59808,12,0,310.767
310.767,311.564,299.758,288.048,320.817,16.7214,13,0,340.119
340.119,310.767,311.564,299.758,324.174,14.8399,14,0,321.637
321.637,340.119,310.767,311.564,333.503,10.2989,15,0,338.753
338.753,321.637,340.119,310.767,333.399,10.1998,16,0,339.807
339.807,338.753,321.637,340.119,335.98,5.73976,17,0,329.38
329.38,339.807,338.753,321.637,333.683,5.44673,18,0,331.862
331.862,329.38,339.807,338.753,334.975,7.64167,19,0,343.681
343.681,331.862,329.38,339.807,337.835,5.91058,20,0,337.962
337.962,343.681,331.862,329.38,341.377,3.01703,21,0,342.488
342.488,337.962,343.681,331.862,337.367,5.44253,22,0,331.652
331.652,342.488,337.962,343.681,343.598,12.5389,23,0,356.656
398.28,373.512,369.235,358.969,386.903,12.5064,4,0,388.918
388.918,398.28,373.512,369.235,386.472,13.202,5,0,372.218
372.218,388.918,398.28,373.512,384.774,11.0817,6,0,393.187
393.187,372.218,388.918,398.28,378.59,12.6754,7,0,370.365
370.365,393.187,372.218,388.918,378.653,12.6284,8,0,372.407
372.407,370.365,393.187,372.218,374.303,5.15483,9,0,380.138
380.138,372.407,370.365,393.187,371.118,9.72871,10,0,360.809
360.809,380.138,372.407,370.365,373.891,11.3337,11,0,380.727
380.727,360.809,380.138,372.407,375.68,13.0984,12,0,385.504
385.504,380.727,360.809,380.138,388.476,9.58704,13,0,399.197
399.197,385.504,380.727,360.809,397.091,10.6911,14,0,406.572
406.572,399.197,385.504,380.727,404.125,4.26708,15,0,406.604
406.604,406.572,399.197,385.504,406.732,0.250068,16,0,407.02
407.02,406.604,406.572,399.197,409.499,4.65871,17,0,414.873
414.873,407.02,406.604,406.572,409.196,4.96082,18,0,405.695
405.695,414.873,407.02,406.604,407.038,7.25739,19,0,400.546
400.546,405.695,414.873,407.02,401.994,3.23075,20,0,399.74
399.74,400.546,405.695,414.873,404.773,8.02875,21,0,414.032
414.032,399.74,400.546,405.695,406.036,7.29582,22,0,404.336
404.336,414.032,399.74,400.546,407.754,5.44368,23,0,404.895
308.879,306.432,305.052,287.027,312.518,8.51147,4,0,322.244
322.244,308.879,306.432,305.052,319.016,8.96985,5,0,325.925
325.925,322.244,308.879,306.432,316.625,13.051,6,0,301.706
301.706,325.925,322.244,308.879,311.912,12.5503,7,0,308.106
308.106,301.706,325.925,322.244,299.451,9.97453,8,0,288.543
288.543,308.106,301.706,325.925,296.594,10.2302,9,0,293.135
293.135,288.543,308.106,301.706,295.704,8.73499,10,0,305.436
305.436,293.135,288.543,308.106,308.844,17.6623,11,0,327.963
327.963,305.436,293.135,288.543,318.941,11.9136,12,0,323.424
323.424,327.963,305.436,293.135,328.427,5.25109,13,0,333.895
333.895,323.424,327.963,305.436,335.59,13.0954,14,0,349.45
349.45,333.895,323.424,327.963,346.006,10.8085,15,0,354.673
354.673,349.45,333.895,323.424,351.122,3.07683,16,0,349.244
349.244,354.673,349.45,333.895,357.653,10.2295,17,0,369.041
369.041,349.244,354.673,349.45,354.969,12.2573,18,0,346.622
346.622,369.041,349.244,354.673,353.636,13.3586,19,0,345.246
345.246,346.622,369.041,349.244,343.539,4.20429,20,0,338.75
338.75,345.246,346.622,369.041,343.543,4.20825,21,0,346.632
346.632,338.75,345.246,346.622,347.863,9.78695,22,0,358.207
358.207,346.632,338.75,345.246,358.405,11.8721,23,0,370.374
273.907,269.147,252.182,243.011,274.186,5.18432,4,0,279.505
279.505,273.907,269.147,252.182,273.104,6.83708,5,0,265.901
265.901,279.505,273.907,269.147,268.083,10.5023,6,0,258.843
258.843,265.901,279.505,273.907,253.383,15.9648,7,0,235.404
235.404,258.843,265.901,279.505,244.591,12.513,8,0,239.527
239.527,235.404,258.843,265.901,241.635,7.50949,9,0,249.973
249.973,239.527,235.404,258.843,246.142,5.75253,10,0,248.926
248.926,249.973,239.527,235.404,257.043,13.1632,11,0,272.231
272.231,248.926,249.973,239.527,262.109,11.9501,12,0,265.17
265.17,272.231,248.926,249.973,272.991,8.22734,13,0,281.572
281.572,265.17,272.231,248.926,278.87,12.5694,14,0,289.869
289.869,281.572,265.17,272.231,293.084,13.4118,15,0,307.811
307.811,289.869,281.572,265.17,297.232,9.39315,16,0,294.017
294.017,307.811,289.869,281.572,300.555,6.9251,17,0,299.836
299.836,294.017,307.811,289.869,295.674,3.62984,18,0,293.168
293.168,299.836,294.017,307.811,295.739,3.58653,19,0,294.213
294.213,293.168,299.836,294.017,292.835,1.57197,20,0,291.123
291.123,294.213,293.168,299.836,290.033,4.81836,21,0,284.763
284.763,291.123,294.213,293.168,283.985,7.55753,22,0,276.068
276.068,284.763,291.123,294.213,285.533,9.87239,23,0,295.768
145.789,120.037,107.567,105.048,135.24,13.4926,4,0,139.895
139.895,145.789,120.037,107.567,143.586,3.21648,5,0,145.073
145.073,139.895,145.789,120.037,138.069,8.07355,6,0,129.239
129.239,145.073,139.895,145.789,135.753,8.28177,7,0,132.947
132.947,129.239,145.073,139.895,132.433,2.97015,8,0,135.112
135.112,132.947,129.239,145.073,138.106,7.1423,9,0,146.257
146.257,135.112,132.947,129.239,143.806,7.76426,10,0,150.049
150.049,146.257,135.112,132.947,150.868,5.06942,11,0,156.297
156.297,150.049,146.257,135.112,157.879,8.72954,12,0,167.292
167.292,156.297,150.049,146.257,165.811,8.86662,13,0,173.843
173.843,167.292,156.297,150.049,176.221,10.3259,14,0,187.529
187.529,173.843,167.292,156.297,188.635,15.374,15,0,204.532
204.532,187.529,173.843,167.292,193.267,9.75638,16,0,187.74
187.74,204.532,187.529,173.843,198.998,9.75042,17,0,204.722
204.722,187.74,204.532,187.529,228.747,56.9567,18,0,293.78
293.78,204.722,187.74,204.532,260.221,48.4131,19,0,282.16
282.16,293.78,204.722,187.74,285.814,6.90728,20,0,281.501
281.501,282.16,293.78,204.722,287.002,8.963,21,0,297.344
297.344,281.501,282.16,293.78,289.193,7.93177,22,0,288.735
288.735,297.344,281.501,282.16,297.093,8.23481,23,0,305.199
362.969,374.669,361.841,343.299,368.39,5.89683,4,0,367.532
367.532,362.969,374.669,361.841,361.9,6.23516,5,0,355.2
355.2,367.532,362.969,374.669,353.897,14.3311,6,0,338.959
338.959,355.2,367.532,362.969,336.933,19.359,7,0,316.641
316.641,338.959,355.2,367.532,331.094,12.5326,8,0,337.681
337.681,316.641,338.959,355.2,322.586,13.1712,9,0,313.434
313.434,337.681,316.641,338.959,328.797,13.3588,10,0,335.275
335.275,313.434,337.681,316.641,328.044,12.6524,11,0,335.422
335.422,335.275,313.434,337.681,334.515,1.44593,12,0,332.847
332.847,335.422,335.275,313.434,340.316,10.7841,13,0,352.679
352.679,332.847,335.422,335.275,353.229,20.6623,14,0,374.161
374.161,352.679,332.847,335.422,366.203,11.7726,15,0,371.769
371.769,374.161,352.679,332.847,366.156,11.853,16,0,352.54
352.54,371.769,374.161,352.679,355.961,14.4048,17,0,343.575
343.575,352.54,371.769,374.161,345.401,6.42325,18,0,340.088
340.088,343.575,352.54,371.769,337.214,8.18616,19,0,327.978
327.978,340.088,343.575,352.54,333.199,6.22514,20,0,331.53
331.53,327.978,340.088,343.575,328.172,3.26603,21,0,325.007
325.007,331.53,327.978,340.088,321.492,12.1825,22,0,307.938
307.938,325.007,331.53,327.978,321.668,12.4024,23,0,332.06
191.966,193.099,182.721,190.038,188.614,6.81005,4,0,180.778
180.778,191.966,193.099,182.721,187.306,5.82292,5,0,189.173
189.173,180.778,191.966,193.099,215.046,52.2528,6,0,275.188
275.188,189.173,180.778,191.966,235.085,43.3006,7,0,240.895
240.895,275.188,189.173,180.778,255.432,17.7319,8,0,250.214
250.214,240.895,275.188,189.173,246.582,4.98766,9,0,248.636
248.636,250.214,240.895,275.188,250.741,2.41196,10,0,253.373
253.373,248.636,250.214,240.895,250.076,2.86286,11,0,248.219
248.219,253.373,248.636,250.214,250.872,2.58039,12,0,251.023
251.023,248.219,253.373,248.636,252.38,4.98015,13,0,257.898
257.898,251.023,248.219,253.373,264.448,17.6376,14,0,284.424
284.424,257.898,251.023,248.219,270.074,13.3958,15,0,267.901
267.901,284.424,257.898,251.023,274.256,8.89672,16,0,270.444
270.444,267.901,284.424,257.898,275.146,10.4244,17,0,287.093
287.093,270.444,267.901,284.424,272.027,14.3403,18,0,258.544
258.544,287.093,270.444,267.901,268.985,15.7432,19,0,261.319
261.319,258.544,287.093,270.444,260.923,2.2075,20,0,262.905
262.905,261.319,258.544,287.093,261.808,0.95226,21,0,261.199
261.199,262.905,261.319,258.544,256.17,10.2233,22,0,244.407
244.407,261.199,262.905,261.319,253.269,8.43507,23,0,254.202
208.488,202.647,197.703,206.003,208.297,5.55757,4,0,213.757
213.757,208.488,202.647,197.703,206.107,9.07755,5,0,196.077
196.077,213.757,208.488,202.647,200.161,12.0835,6,0,190.649
190.649,196.077,213.757,208.488,187.396,10.6851,7,0,175.462
175.462,190.649,196.077,213.757,186.338,9.48524,8,0,192.901
192.901,175.462,190.649,196.077,181.496,9.8829,9,0,176.124
176.124,192.901,175.462,190.649,184.133,8.41433,10,0,183.373
183.373,176.124,192.901,175.462,178.972,3.86574,11,0,177.42
177.42,183.373,176.124,192.901,180.856,3.08128,12,0,181.775
181.775,177.42,183.373,176.124,177.4,4.38601,13,0,173.003
173.003,181.775,177.42,183.373,175.003,6.02707,14,0,170.229
170.229,173.003,181.775,177.42,180.181,14.8998,15,0,197.311
197.311,170.229,173.003,181.775,184.119,13.5545,16,0,184.815
184.815,197.311,170.229,173.003,187.432,8.86612,17,0,180.168
180.168,184.815,197.311,170.229,175.45,12.4158,18,0,161.367
161.367,180.168,184.815,197.311,166.171,12.319,19,0,156.977
156.977,161.367,180.168,184.815,161.79,5.03772,20,0,167.026
167.026,156.977,161.367,180.168,164.449,6.5735,21,0,169.344
169.344,167.026,156.977,161.367,162.228,10.3832,22,0,150.313
150.313,169.344,167.026,156.977,160.914,9.69924,23,0,163.085
171.841,158.07,155.447,154.695,164.04,7.06569,4,0,162.209
162.209,171.841,158.07,155.447,163.014,8.45348,5,0,154.991
154.991,162.209,171.841,158.07,159.352,3.83652,6,0,160.855
160.855,154.991,162.209,171.841,156.572,3.75118,7,0,153.87
153.87,160.855,154.991,162.209,154.697,5.78893,8,0,149.366
149.366,153.87,160.855,154.991,136.969,25.4723,9,0,107.671
107.671,149.366,153.87,160.855,133.997,22.9055,10,0,144.955
144.955,107.671,149.366,153.87,133.855,22.7633,11,0,148.939
148.939,144.955,107.671,149.366,149.495,4.84175,12,0,154.59
154.59,148.939,144.955,107.671,156.968,9.44484,13,0,167.375
167.375,154.59,148.939,144.955,164.118,8.3879,14,0,170.39
170.39,167.375,154.59,148.939,171.384,4.58799,15,0,176.387
176.387,170.39,167.375,154.59,171.541,4.38606,16,0,167.845
167.845,176.387,170.39,167.375,174.027,5.40345,17,0,177.849
177.849,167.845,176.387,170.39,170.615,6.32157,18,0,166.151
166.151,177.849,167.845,176.387,167.439,9.82965,19,0,158.316
158.316,166.151,177.849,167.845,173.78,20.3782,20,0,196.871
196.871,158.316,166.151,177.849,185.464,23.6101,21,0,201.204
201.204,196.871,158.316,166.151,200.285,3.05899,22,0,202.779
202.779,201.204,196.871,158.316,201.165,1.63375,23,0,199.512
319.476,322.547,289.836,312.655,328.677,13.3655,4,0,344.008
344.008,319.476,322.547,289.836,331.721,12.266,5,0,331.679
331.679,344.008,319.476,322.547,332.618,10.9515,6,0,322.166
322.166,331.679,344.008,319.476,326.363,4.85458,7,0,325.243
325.243,322.166,331.679,344.008,323.26,1.72099,8,0,322.37
322.37,325.243,322.166,331.679,325.718,3.60832,9,0,329.54
329.54,322.37,325.243,322.166,329.621,7.29269,10,0,336.954
336.954,329.54,322.37,325.243,336.955,7.4157,11,0,344.371
344.371,336.954,329.54,322.37,348.836,14.6349,12,0,365.184
365.184,344.371,336.954,329.54,362.784,17.3378,13,0,378.796
378.796,365.184,344.371,336.954,374.158,7.77296,14,0,378.493
378.493,378.796,365.184,344.371,379.361,1.25076,15,0,380.795
380.795,378.493,378.796,365.184,386.58,12.0693,16,0,400.453
400.453,380.795,378.493,378.796,394.725,12.127,17,0,402.927
402.927,400.453,380.795,378.493,402.251,1.57266,18,0,403.372
403.372,402.927,400.453,380.795,402.366,1.37513,19,0,400.799
400.799,403.372,402.927,400.453,404.616,4.56799,20,0,409.678
409.678,400.799,403.372,402.927,406.485,4.93605,21,0,408.977
408.977,409.678,400.799,403.372,416.23,11.9619,22,0,430.037
430.037,408.977,409.678,400.799,427.738,17.7237,23,0,444.2
406.392,406.979,407.129,390.459,406.063,1.11867,4,0,404.816
404.816,406.392,406.979,407.129,403.714,3.36667,5,0,399.935
399.935,404.816,406.392,406.979,400.873,3.56787,6,0,397.868
397.868,399.935,404.816,406.392,391.537,12.7967,7,0,376.809
376.809,397.868,399.935,404.816,381.815,14.2263,8,0,370.768
370.768,376.809,397.868,399.935,374.145,3.08278,9,0,374.857
374.857,370.768,376.809,397.868,372.378,2.17892,10,0,371.508
371.508,374.857,370.768,376.809,378.679,9.66681,11,0,389.673
389.673,371.508,374.857,370.768,381.666,9.27165,12,0,383.817
383.817,389.673,371.508,374.857,388.669,4.43579,13,0,392.517
392.517,383.817,389.673,371.508,396.007,14.2582,14,0,411.686
411.686,392.517,383.817,389.673,406.496,12.2394,15,0,415.286
415.286,411.686,392.517,383.817,409.773,6.67802,16,0,402.347
402.347,415.286,411.686,392.517,410.008,6.79074,17,0,412.393
412.393,402.347,415.286,411.686,407.122,5.04099,18,0,406.627
406.627,412.393,402.347,415.286,398.269,19.6815,19,0,375.788
375.788,406.627,412.393,402.347,389.167,15.8192,20,0,385.086
385.086,375.788,406.627,412.393,370.74,17.4272,21,0,351.346
351.346,385.086,375.788,406.627,372.749,18.6074,22,0,381.815
381.815,351.346,385.086,375.788,369.048,15.8226,23,0,373.985
288.274,264.364,270.02,241.696,274.285,12.4634,4,0,270.216
270.216,288.274,264.364,270.02,280.652,9.35176,5,0,283.465
283.465,270.216,288.274,264.364,269.436,14.4346,6,0,254.628
254.628,283.465,270.216,288.274,266.512,15.0722,7,0,261.443
261.443,254.628,283.465,270.216,257.915,3.41411,8,0,257.675
257.675,261.443,254.628,283.465,265.098,9.7775,9,0,276.177
276.177,257.675,261.443,254.628,268.458,9.62389,10,0,271.521
271.521,276.177,257.675,261.443,270.293,6.58403,11,0,263.182
263.182,271.521,276.177,257.675,272.027,9.10907,12,0,281.379
281.379,263.182,271.521,276.177,280.097,16.3129,13,0,295.732
295.732,281.379,263.182,271.521,299.421,20.142,14,0,321.153
321.153,295.732,281.379,263.182,314.39,16.3606,15,0,326.284
326.284,321.153,295.732,281.379,322.263,3.59691,16,0,319.352
319.352,326.284,321.153,295.732,320.411,5.42221,17,0,315.596
315.596,319.352,326.284,321.153,318.922,3.13288,18,0,321.817
321.817,315.596,319.352,326.284,313.522,9.50392,19,0,303.152
303.152,321.817,315.596,319.352,313.016,9.37784,20,0,314.078
