avle_plus_normalized,ndvi_mean_t2,loss_area_ha_log,delta_ndvi_mean,delta_ndvi_std,temporal_factor_mean,label_id,label_name
0.797811,0.471563,4.13958,0.11382,0.173521,0.615202,3,critical_afforestation
0.743854,0.136706,3.11342,0.68375,0.271491,0.59016,2,assisted_regeneration
0.985119,0.427062,4.15726,0.257976,0.105706,0.34507,3,critical_afforestation
0.810866,0.753379,4.11628,0.753642,0.0208456,0.0494556,3,critical_afforestation
0.0667998,0.651325,3.12979,0.155103,0.0395141,0.829893,0,monitoring_only
0.779579,0.863963,2.03119,0.420886,0.115733,0.793158,1,targeted_replanting
0.649703,0.718471,2.81358,0.565482,0.177979,0.440508,3,critical_afforestation
0.0897904,0.236759,2.77438,0.142418,0.187614,0.46374,0,monitoring_only
0.605489,0.153462,2.31903,0.0970784,0.0253214,0.403569,2,assisted_regeneration
0.750804,0.470046,4.68175,0.259139,0.146072,0.0859669,3,critical_afforestation
0.197195,0.455848,3.94968,0.785778,0.206625,0.303078,0,monitoring_only
0.434912,0.53816,3.61825,0.333782,0.0322413,0.0492732,0,monitoring_only
0.542486,0.637321,4.62934,0.265949,0.0485006,0.042361,0,monitoring_only
0.413153,0.303457,3.23954,0.29532,0.0127352,0.150881,0,monitoring_only
0.876005,0.890655,4.15927,0.796523,0.0268746,0.704905,3,critical_afforestation
0.168903,0.495811,3.40353,0.0727986,0.139978,0.52931,0,monitoring_only
0.771556,0.671974,2.68246,0.0134009,0.269698,0.863968,3,critical_afforestation
0.778091,0.42672,4.41406,0.439886,0.289218,0.446462,0,monitoring_only
0.44803,0.647538,0.676498,0.551077,0.0983531,0.866099,1,targeted_replanting
0.539478,0.886717,2.3983,0.0924921,0.185809,0.649877,0,monitoring_only
0.153562,0.22287,2.08841,0.0789647,0.0630556,0.181037,0,monitoring_only
0.195158,0.44874,4.12141,0.485477,0.261572,0.0376076,0,monitoring_only
0.531665,0.65762,3.11111,0.702496,0.130655,0.276962,2,assisted_regeneration
0.224681,0.785484,4.32655,0.263028,0.228873,0.581119,0,monitoring_only
0.806465,0.60975,4.55464,0.334366,0.0244793,0.818051,3,critical_afforestation
0.616218,0.285028,2.73071,0.0570224,0.0144287,0.891306,2,assisted_regeneration
0.0565787,0.616125,1.74497,0.698631,0.274393,0.136229,1,targeted_replanting
0.357877,0.598187,4.2647,0.0845247,0.0713199,0.00159829,0,monitoring_only
0.858426,0.134916,3.17504,0.289672,0.261351,0.891195,3,critical_afforestation
0.277444,0.585515,4.49147,0.135167,0.189383,0.630373,0,monitoring_only
0.719718,0.526068,0.244527,0.300252,0.291918,0.272308,1,targeted_replanting
0.0938001,0.331576,3.66619,0.746754,0.227873,0.938578,0,monitoring_only
0.930534,0.291134,4.40969,0.541006,0.138051,0.576692,3,critical_afforestation
0.449346,0.714309,2.64599,0.195432,0.0400671,0.974335,0,monitoring_only
0.491566,0.151936,4.87237,0.726477,0.130722,0.65832,2,assisted_regeneration
0.56983,0.327604,3.15825,0.453399,0.0543497,0.11594,2,assisted_regeneration
0.363432,0.660855,2.41755,0.46273,0.124221,0.732956,2,assisted_regeneration
0.725285,0.267365,3.81538,0.284511,0.0478367,0.364674,3,critical_afforestation
0.0145836,0.194085,4.21073,0.158354,0.0615848,0.326714,0,monitoring_only
0.162204,0.886316,2.87963,0.642361,0.0198281,0.192242,0,monitoring_only
0.188821,0.552505,5.22637,0.709243,0.27434,0.343498,0,monitoring_only
0.63534,0.315012,3.69726,0.158168,0.162006,0.848547,2,assisted_regeneration
0.890601,0.223172,4.28897,0.0291116,0.0308563,0.152839,3,critical_afforestation
0.0636397,0.105685,4.32916,0.440345,0.253387,0.100337,0,monitoring_only
0.852459,0.699802,3.9961,0.747557,0.289021,0.84864,3,critical_afforestation
0.819514,0.385997,3.62834,0.268213,0.0280173,0.222318,3,critical_afforestation
0.0766257,0.25565,3.47741,0.500871,0.2705,0.343527,0,monitoring_only
0.143228,0.822825,1.07111,0.119026,0.259245,0.938599,1,targeted_replanting
0.350045,0.657065,2.24128,0.643676,0.0420027,0.730997,1,targeted_replanting
0.11467,0.748329,4.50765,0.45989,0.117766,0.475051,0,monitoring_only
0.758286,0.624592,3.89702,0.451688,0.0161049,0.370037,3,critical_afforestation
0.504069,0.833369,1.24397,0.390139,0.262219,0.048292,1,targeted_replanting
0.410765,0.375561,2.94138,0.552656,0.210051,0.532051,2,assisted_regeneration
0.724948,0.225128,3.7328,0.208294,0.229765,0.373763,2,assisted_regeneration
0.292895,0.105336,4.17595,0.697915,0.185226,0.0550574,0,monitoring_only
0.871531,0.127053,1.62748,0.535372,0.299948,0.0590985,3,critical_afforestation
0.653967,0.783087,5.07508,0.429062,0.156412,0.126055,0,monitoring_only
0.346505,0.591886,3.60561,0.766788,0.123943,0.269986,0,monitoring_only
0.539873,0.136447,3.8,0.484401,0.215989,0.717183,2,assisted_regeneration
0.259448,0.185381,3.7468,0.751891,0.112913,0.820391,0,monitoring_only
0.984981,0.657209,1.09686,0.13738,0.0197661,0.857257,3,critical_afforestation
0.435604,0.40791,2.00501,0.105802,0.169507,0.959079,0,monitoring_only
0.896774,0.719525,2.29017,0.147751,0.0699178,0.620574,1,targeted_replanting
0.97802,0.849246,1.83694,0.670935,0.259418,0.772886,3,critical_afforestation
0.535792,0.7048,3.54344,0.483124,0.230297,0.61717,2,assisted_regeneration
0.729996,0.245261,3.48409,0.795344,0.103117,0.219484,2,assisted_regeneration
0.572247,0.619736,3.27206,0.134035,0.222417,0.341831,0,monitoring_only
0.0915676,0.576274,4.55827,0.449935,0.081048,0.269761,0,monitoring_only
0.952418,0.778333,2.31394,0.0951878,0.187861,0.869477,3,critical_afforestation
0.456636,0.260228,3.47619,0.699769,0.0368511,0.655988,2,assisted_regeneration
0.894063,0.675137,4.36064,0.677229,0.234329,0.102966,3,critical_afforestation
0.655605,0.579827,4.28402,0.635313,0.217169,0.610837,3,critical_afforestation
0.105191,0.482055,4.85424,0.189346,0.110197,0.700979,0,monitoring_only
0.417053,0.332868,3.86957,0.357367,0.164709,0.788313,2,assisted_regeneration
0.195848,0.120826,4.54395,0.691361,0.0771478,0.0734411,0,monitoring_only
0.16986,0.744481,2.73413,0.508293,0.240887,0.684654,0,monitoring_only
0.715089,0.185944,4.01722,0.0746606,0.287843,0.00133353,2,assisted_regeneration
0.03002,0.401896,2.51264,0.645745,0.0180825,0.450097,0,monitoring_only
0.966141,0.496924,4.78674,0.305599,0.111678,0.760157,3,critical_afforestation
0.449923,0.363775,3.25712,0.0879761,0.279024,0.288426,0,monitoring_only
0.489758,0.629962,4.88161,0.36014,0.223514,0.874768,0,monitoring_only
0.299429,0.36279,2.96713,0.0441479,0.177636,0.922765,0,monitoring_only
0.0856161,0.513051,5.00977,0.0567342,0.198531,0.0630898,0,monitoring_only
0.588243,0.176154,2.5655,0.309905,0.168163,0.836114,3,critical_afforestation
0.344754,0.447596,3.44691,0.656009,0.0528365,0.600834,0,monitoring_only
0.624073,0.5664,1.57001,0.0522827,0.185782,0.287105,3,critical_afforestation
0.55577,0.78946,4.16628,0.338287,0.0471137,0.213667,0,monitoring_only
0.216911,0.245273,0.0953102,0.459138,0.0282704,0.507043,2,assisted_regeneration
0.461654,0.370908,4.32318,0.701599,0.0742729,0.826071,2,assisted_regeneration
0.308063,0.307433,4.32143,0.463127,0.182189,0.509087,0,monitoring_only
0.239724,0.222132,3.55257,0.421528,0.104439,0.00916642,0,monitoring_only
0.769704,0.408494,0.538489,0.361403,0.0410182,0.680638,3,critical_afforestation
0.0119066,0.82667,4.45109,0.437147,0.154729,0.554176,0,monitoring_only
0.268883,0.398351,4.88493,0.469101,0.0457303,0.135882,0,monitoring_only
0.531086,0.317731,2.74769,0.774064,0.16241,0.271084,2,assisted_regeneration
0.476146,0.866434,3.26131,0.375218,0.0156722,0.624471,0,monitoring_only
0.940165,0.672379,3.50132,0.137985,0.0289599,0.421247,3,critical_afforestation
0.843657,0.39574,1.53299,0.329473,0.220287,0.0970287,3,critical_afforestation
0.751603,0.699455,3.57421,0.519695,0.0490647,0.835265,3,critical_afforestation
0.514078,0.610836,3.2918,0.240205,0.123433,0.571354,0,monitoring_only
0.428907,0.783872,4.17574,0.627953,0.214493,0.287204,2,assisted_regeneration
0.0365696,0.188807,4.97621,0.714375,0.234115,0.609856,0,monitoring_only
0.821668,0.531887,3.35403,0.480007,0.0401934,0.55981,3,critical_afforestation
0.430713,0.6617,2.84119,0.751751,0.114366,0.0764659,2,assisted_regeneration
0.320967,0.89814,4.45281,0.0843361,0.0920457,0.391038,0,monitoring_only
0.606634,0.581392,1.54109,0.3071,0.257485,0.582663,3,critical_afforestation
0.754138,0.212551,4.74729,0.069638,0.0125391,0.0253681,3,critical_afforestation
0.523051,0.877231,4.6376,0.468776,0.0462815,0.753057,2,assisted_regeneration
0.149583,0.467017,2.3916,0.574846,0.0951781,0.508196,0,monitoring_only
0.921646,0.49056,2.24357,0.111392,0.00684038,0.902094,3,critical_afforestation
0.112849,0.302517,4.37864,0.0304314,0.0246498,0.160937,0,monitoring_only
0.969572,0.750903,2.54375,0.772704,0.149236,0.086364,3,critical_afforestation
0.442477,0.523439,2.91094,0.684341,0.199347,0.242452,2,assisted_regeneration
0.946623,0.879121,3.03598,0.151542,0.0950995,0.668367,3,critical_afforestation
0.91465,0.515223,3.81774,0.334352,0.0797967,0.755325,0,monitoring_only
0.406267,0.244445,4.74771,0.0453333,0.236704,0.341,0,monitoring_only
0.800025,0.716245,2.77932,0.244502,0.258834,0.569751,3,critical_afforestation
0.0897725,0.218161,4.95529,0.174012,0.128849,0.354247,0,monitoring_only
0.0827343,0.326679,3.95092,0.362905,0.0318441,0.0148247,0,monitoring_only
0.355957,0.851589,3.6244,0.121897,0.0844437,0.110981,0,monitoring_only
0.609785,0.881093,3.63284,0.793956,0.118302,0.976843,2,assisted_regeneration
0.00932107,0.721331,4.15799,0.0889568,0.0438701,0.109285,0,monitoring_only
0.515175,0.265518,4.47738,0.58135,0.209393,0.938627,2,assisted_regeneration
0.975647,0.693537,2.72875,0.247374,0.283299,0.363192,3,critical_afforestation
0.858445,0.575243,2.87241,0.709873,0.14876,0.936049,3,critical_afforestation
0.232471,0.457392,3.33863,0.0438641,0.186884,0.44674,0,monitoring_only
0.528069,0.456908,4.59621,0.657786,0.164864,0.0536252,3,critical_afforestation
0.171409,0.46244,3.92871,0.197793,0.0749247,0.63191,0,monitoring_only
0.26326,0.357886,3.01085,0.692699,0.196417,0.624927,0,monitoring_only
0.923001,0.530427,3.24874,0.428951,0.077102,0.124491,3,critical_afforestation
0.997778,0.12923,4.50196,0.049214,0.249805,0.807381,3,critical_afforestation
0.242561,0.778793,2.29943,0.106741,0.0772713,0.154323,1,targeted_replanting
0.212068,0.817633,3.36464,0.586926,0.142534,0.0256002,0,monitoring_only
0.383859,0.412655,1.69362,0.398923,0.113008,0.85394,0,monitoring_only
0.445856,0.858855,2.49944,0.708684,0.00446318,0.995089,2,assisted_regeneration
0.0892487,0.720916,2.6022,0.328938,0.129546,0.924367,0,monitoring_only
0.147709,0.778305,4.28104,0.758543,0.285761,0.0933563,0,monitoring_only
0.424827,0.813023,4.47758,0.212582,0.2776,0.332112,0,monitoring_only
0.235421,0.372255,4.81179,0.255566,0.124571,0.965151,0,monitoring_only
0.844935,0.750172,5.03634,0.405957,0.0181221,0.991937,3,critical_afforestation
0.751547,0.216103,3.43824,0.189294,0.0626112,0.733688,3,critical_afforestation
0.536338,0.881629,1.46958,0.256185,0.117692,0.494089,3,critical_afforestation
0.432629,0.576222,3.16248,0.230187,0.161755,0.412171,0,monitoring_only
0.830988,0.655314,4.285,0.775243,0.242791,0.487449,0,monitoring_only
0.165995,0.345125,3.48911,0.608583,0.220539,0.531271,0,monitoring_only
0.887388,0.125493,2.61043,0.0891429,0.0470327,0.832881,3,critical_afforestation
0.0490774,0.230476,0.682683,0.0984073,0.254921,0.635021,0,monitoring_only
0.923394,0.213658,3.69619,0.645505,0.264775,0.117741,3,critical_afforestation
0.13881,0.453946,4.62993,0.448172,0.0823263,0.288737,0,monitoring_only
0.812099,0.334029,5.3686,0.163767,0.275449,0.756719,2,assisted_regeneration
0.0180451,0.855507,4.15303,0.369838,0.239741,0.370388,0,monitoring_only
0.815078,0.77322,3.32716,0.769946,0.0346689,0.753655,0,monitoring_only
0.584071,0.531881,4.54708,0.597695,0.168188,0.0853176,2,assisted_regeneration
0.0190343,0.781906,3.42529,0.517984,0.241482,0.613154,0,monitoring_only
0.77421,0.568062,4.84363,0.608943,0.0477216,0.886292,0,monitoring_only
0.101557,0.836016,3.83396,0.758785,0.124326,0.147557,0,monitoring_only
0.539905,0.696116,4.64364,0.473186,0.25113,0.47533,2,assisted_regeneration
0.332004,0.688149,3.54519,0.584712,0.0260276,0.267903,0,monitoring_only
0.759168,0.319918,4.7555,0.381689,0.285926,0.0441148,3,critical_afforestation
0.853222,0.735572,3.82355,0.63153,0.292963,0.886449,3,critical_afforestation
0.464277,0.717892,3.4725,0.522924,0.109153,0.485072,2,assisted_regeneration
0.75794,0.164754,4.33487,0.353378,0.109471,0.82662,2,assisted_regeneration
0.916625,0.146314,2.74259,0.760504,0.279552,0.0335765,3,critical_afforestation
0.689201,0.805001,3.92535,0.242567,0.244672,0.448167,0,monitoring_only
0.32199,0.883084,4.23813,0.73726,0.109176,0.716325,0,monitoring_only
0.463312,0.583709,4.56182,0.159695,0.0687906,0.216222,0,monitoring_only
0.229998,0.236636,3.48313,0.645137,0.0503582,0.211392,0,monitoring_only
0.458408,0.436951,4.15207,0.429203,0.128131,0.229144,0,monitoring_only
0.24589,0.116839,3.40854,0.464152,0.0112978,0.205293,0,monitoring_only
0.80725,0.757382,2.63722,0.19287,0.145631,0.869508,3,critical_afforestation
0.609917,0.182528,4.26308,0.371846,0.0594383,0.957284,0,monitoring_only
0.633246,0.368121,3.93891,0.355431,0.117605,0.958655,3,critical_afforestation
0.110263,0.550163,2.35379,0.675282,0.0693734,0.196753,1,targeted_replanting
0.00146031,0.658449,5.47452,0.58362,0.0427729,0.2882,0,monitoring_only
0.789187,0.825661,3.73639,0.419264,0.228857,0.409031,3,critical_afforestation
0.542306,0.437451,1.49223,0.670305,0.18334,0.186755,2,assisted_regeneration
0.931553,0.252823,2.12424,0.568527,0.206284,0.257076,3,critical_afforestation
0.537239,0.187118,1.90494,0.78494,0.171268,0.40966,2,assisted_regeneration
0.214679,0.626839,1.36038,0.168968,0.243131,0.768415,1,targeted_replanting
0.698477,0.203046,2.6602,0.285732,0.262041,0.342171,2,assisted_regeneration
0.700983,0.626582,3.31359,0.498898,0.183748,0.548508,3,critical_afforestation
0.0655326,0.464988,4.18466,0.726281,0.110073,0.747631,0,monitoring_only
0.693651,0.43322,3.82727,0.559191,0.14514,0.830916,3,critical_afforestation
0.212528,0.308733,1.58269,0.454009,0.283321,0.79782,0,monitoring_only
0.254521,0.821409,3.16575,0.233561,0.299686,0.271835,0,monitoring_only
0.0314147,0.67295,5.26959,0.562553,0.200321,0.62238,0,monitoring_only
0.627372,0.519741,3.61927,0.545546,0.0506403,0.129533,2,assisted_regeneration
0.731729,0.439027,3.75843,0.685143,0.239469,0.14806,2,assisted_regeneration
0.230492,0.388357,5.2161,0.355618,0.0607231,0.0839589,0,monitoring_only
0.792539,0.419331,3.44429,0.0971427,0.0563846,0.983918,0,monitoring_only
0.762031,0.782912,3.66238,0.106968,0.273003,0.225171,3,critical_afforestation
0.409766,0.437132,4.27584,0.646102,0.0249753,0.846911,2,assisted_regeneration
0.0682252,0.103521,4.10246,0.0890526,0.135891,0.590484,0,monitoring_only
0.280185,0.838596,3.80371,0.447097,0.236661,0.875207,0,monitoring_only
0.165429,0.574285,5.27979,0.34463,0.185738,0.875428,0,monitoring_only
0.958818,0.232542,3.41015,0.245698,0.274014,0.0912476,3,critical_afforestation
0.817744,0.201269,3.42481,0.658099,0.136423,0.5939,2,assisted_regeneration
0.0783765,0.401264,3.93836,0.0759327,0.000454928,0.947925,0,monitoring_only
0.51346,0.589788,4.23983,0.455851,0.00181777,0.33948,2,assisted_regeneration
0.266886,0.851337,4.641,0.299501,0.283417,0.4835,0,monitoring_only
0.032118,0.143562,4.98275,0.0679917,0.246973,0.00753626,0,monitoring_only
0.322301,0.382221,4.09,0.607193,0.100094,0.108446,0,monitoring_only
0.127585,0.305737,2.11666,0.312639,0.00651112,0.877294,2,assisted_regeneration
0.222732,0.436951,0.789662,0.214538,0.129215,0.199087,0,monitoring_only
0.32654,0.733677,1.66558,0.617593,0.0284366,0.0444302,1,targeted_replanting
0.40889,0.226838,2.6888,0.134607,0.0721829,0.56082,2,assisted_regeneration
0.468442,0.847978,3.74703,0.749109,0.195609,0.682199,2,assisted_regeneration
0.520197,0.305153,2.0997,0.194319,0.251864,0.309622,2,assisted_regeneration
0.370001,0.702169,5.60193,0.376977,0.138392,0.506043,0,monitoring_only
0.49835,0.611578,5.40763,0.246819,0.116497,0.251565,0,monitoring_only
0.417858,0.538224,4.3603,0.499798,0.260056,0.121585,2,assisted_regeneration
0.964439,0.775106,1.57766,0.728631,0.0167322,0.710606,3,critical_afforestation
0.0676409,0.585723,2.89143,0.239838,0.0564162,0.713919,0,monitoring_only
0.585951,0.725973,4.08799,0.209037,0.2992,0.774768,0,monitoring_only
0.193647,0.571323,3.38902,0.437435,0.208481,0.260962,0,monitoring_only
0.375438,0.676372,4.64251,0.182874,0.0965183,0.848024,0,monitoring_only
0.546466,0.137991,3.50747,0.0203029,0.19276,0.483456,2,assisted_regeneration
0.759809,0.616087,1.01826,0.630661,0.248568,0.80193,3,critical_afforestation
0.977731,0.811197,3.96261,0.589381,0.222701,0.413057,3,critical_afforestation
0.493622,0.620271,2.82433,0.583853,0.0767469,0.95735,2,assisted_regeneration
0.256979,0.754502,3.1831,0.51144,0.117457,0.11234,0,monitoring_only
0.791575,0.892777,3.85308,0.709521,0.0536984,0.630915,3,critical_afforestation
0.221572,0.225001,2.6726,0.466748,0.0148977,0.933812,0,monitoring_only
0.507841,0.651289,4.2013,0.488321,0.292421,0.609566,2,assisted_regeneration
0.846711,0.817794,3.27726,0.641515,0.209523,0.591422,3,critical_afforestation
0.403799,0.122997,2.03319,0.69164,0.18068,0.0391137,2,assisted_regeneration
0.556978,0.238925,3.0458,0.670123,0.0962014,0.903211,2,assisted_regeneration
0.11955,0.299721,4.44293,0.540098,0.184319,0.207971,0,monitoring_only
0.0559678,0.804225,3.85849,0.104229,0.166169,0.125855,0,monitoring_only
0.986282,0.881785,3.32947,0.326569,0.285051,0.269086,3,critical_afforestation
0.178896,0.830806,4.25556,0.360269,0.161023,0.876215,0,monitoring_only
0.335549,0.479203,5.06199,0.524212,0.188205,0.156321,0,monitoring_only
0.504685,0.634125,3.81439,0.566927,0.161558,0.178897,2,assisted_regeneration
0.374472,0.183164,3.42236,0.45185,0.113628,0.0470767,2,assisted_regeneration
0.0973391,0.883264,3.01,0.0543386,0.00614848,0.0387661,0,monitoring_only
0.196914,0.855235,3.0691,0.119347,0.183626,0.176753,0,monitoring_only
0.493448,0.577052,3.40525,0.036691,0.213902,0.876808,0,monitoring_only
0.438802,0.214502,3.95291,0.730125,0.153301,0.0183678,2,assisted_regeneration
0.798194,0.857952,4.80435,0.101181,0.20691,0.271974,3,critical_afforestation
0.311788,0.816634,3.02899,0.337215,0.038322,0.514974,0,monitoring_only
0.940315,0.892545,1.70459,0.10272,0.0835485,0.196245,3,critical_afforestation
0.28281,0.506283,3.66173,0.337383,0.2702,0.609861,0,monitoring_only
0.331299,0.37854,1.62608,0.0174594,0.294015,0.0200309,0,monitoring_only
0.949313,0.401726,2.82298,0.433196,0.0260888,0.453054,3,critical_afforestation
0.840483,0.497684,1.80595,0.49629,0.0687965,0.226989,0,monitoring_only
0.316968,0.829831,1.8597,0.590591,0.22083,0.950672,1,targeted_replanting
0.395285,0.202951,2.87348,0.00375479,0.0635669,0.693528,2,assisted_regeneration
0.84226,0.618821,2.89557,0.752385,0.262013,0.616847,0,monitoring_only
0.0860894,0.832142,4.47737,0.25999,0.0585933,0.301355,0,monitoring_only
0.294676,0.319018,3.41839,0.00737717,0.272488,0.356581,0,monitoring_only
0.531556,0.520173,3.22422,0.54251,0.247743,0.816473,2,assisted_regeneration
0.828904,0.73557,0.972164,0.645954,0.0749497,0.0278365,3,critical_afforestation
0.564617,0.5118,3.97964,0.370686,0.166937,0.467597,0,monitoring_only
0.489779,0.521978,4.19021,0.637384,0.139446,0.603607,2,assisted_regeneration
0.962118,0.713294,3.99797,0.0207564,0.209581,0.917805,3,critical_afforestation
0.11641,0.231764,4.17782,0.154513,0.108346,0.106294,0,monitoring_only
0.780066,0.671933,2.36561,0.367144,0.123475,0.416559,1,targeted_replanting
0.127035,0.831086,3.63048,0.368895,0.176541,0.934371,0,monitoring_only
0.732827,0.181519,3.68818,0.553643,0.140842,0.130668,3,critical_afforestation
